id_url,github_owner,github_repo,fullfillers
https://gitcoin.co/issue/29161,lukso-network,events-build-up-1-hackathon,"[['knrdrbn', '2022-08-31T14:53:52Z'], ['ledfut', '2022-08-31T08:00:10Z'], ['popmonac', '2022-08-31T15:04:16.669305Z'], ['familynft', '2022-08-31T14:39:32.259136Z'], ['zcstarr', '2022-08-31T14:37:48.088450Z'], ['sagaranand015', '2022-08-31T14:06:57.602552Z'], ['shanejonas', '2022-08-31T13:24:40.134472Z'], ['jimmygodwin', '2022-08-31T12:17:28.922376Z'], ['badmwe', '2022-08-31T09:29:03.953436Z'], ['godswill-uwah', '2022-08-30T12:29:06.644166Z']]"
https://gitcoin.co/issue/29160,lukso-network,events-build-up-1-hackathon,"[['dapyourup', '2022-08-26T10:03:00Z'], ['shanejonas', '2022-08-31T04:19:55Z'], ['m-r-g-t', '2022-08-29T00:07:53Z'], ['soe', '2022-08-31T14:56:42.724564Z'], ['zcstarr', '2022-08-31T14:32:08.592076Z'], ['0xkronicz', '2022-08-31T14:25:48.272726Z'], ['acgodson', '2022-08-31T13:51:11.490772Z'], ['pfed-prog', '2022-08-31T11:48:46.876427Z'], ['heosua91', '2022-08-30T17:40:14.647669Z'], ['shepherliu', '2022-08-25T10:05:07.899436Z']]"
https://gitcoin.co/issue/29159,lukso-network,events-build-up-1-hackathon,"[['mitchtodo', '2022-08-30T17:57:50Z'], ['wrybakiewicz', '2022-08-30T16:42:23Z'], ['b00ste', '2022-08-31T07:44:57Z'], ['ajand', '2022-08-31T15:00:24Z']]"
https://gitcoin.co/issue/29157,lukso-network,events-build-up-1-hackathon,"[['bitcargocrew', '2022-08-30T05:17:20Z'], ['kaffinpx', '2022-08-31T14:44:23.868359Z'], ['rukmani887799', '2022-08-31T14:41:43.468299Z'], ['kelvinpraises', '2022-08-31T14:33:23.443166Z'], ['pfed-prog', '2022-08-31T12:07:55.178139Z'], ['naim-bijapure', '2022-08-31T06:55:54.962283Z'], ['godswill-uwah', '2022-08-30T08:01:48.932784Z']]"
https://gitcoin.co/issue/29156,lukso-network,events-build-up-1-hackathon,"[['strandgeek', '2022-08-31T02:30:09Z'], ['mellamanfico', '2022-08-31T14:58:56Z'], ['spacejazz', '2022-08-31T14:49:51Z'], ['newman0x', '2022-08-31T14:11:04.062162Z'], ['pfed-prog', '2022-08-31T11:46:24.204328Z'], ['naftalimurgor', '2022-08-31T08:19:40.413221Z']]"
https://gitcoin.co/issue/29155,lukso-network,events-build-up-1-hackathon,"[['lisztcoin', '2022-08-31T06:27:21Z'], ['touhonoob', '2022-08-29T00:18:25Z'], ['nbr2807', '2022-08-31T13:09:18Z'], ['0xmagex', '2022-08-31T14:43:41.665040Z'], ['en0c-026', '2022-08-31T13:28:25.510186Z'], ['btwyao', '2022-08-31T12:58:58.621223Z'], ['thenvn', '2022-08-31T12:21:53.877976Z'], ['wrybakiewicz', '2022-08-30T16:35:40.357141Z'], ['deepface19', '2022-08-30T08:28:54.184834Z']]"
https://gitcoin.co/issue/29154,lukso-network,events-build-up-1-hackathon,"[['echolon166', '2022-08-31T14:48:33Z'], ['thenvn', '2022-08-31T12:30:13Z'], ['cryptovinci', '2022-08-31T13:27:57Z'], ['mellamanfico', '2022-08-31T14:57:46.926249Z'], ['claudiozone', '2022-08-31T14:27:16.457177Z'], ['jeanlouisboua', '2022-08-31T14:24:41.728413Z'], ['leowangj', '2022-08-31T12:52:32.869939Z'], ['zerquix18', '2022-08-31T05:05:20.014400Z'], ['gescobar129', '2022-08-31T03:28:47.986165Z'], ['jxyang44', '2022-08-30T23:12:15.311220Z'], ['fcveiga', '2022-08-30T13:17:40.836401Z']]"
https://gitcoin.co/issue/29153,lukso-network,events-build-up-1-hackathon,"[['rask467', '2022-08-27T18:22:15Z'], ['koderkaran', '2022-08-31T03:10:35Z'], ['lykhonis', '2022-08-02T13:58:41Z'], ['ankitkumar9018', '2022-09-01T09:42:16.028529Z'], ['ayocodes', '2022-08-31T14:43:45.866717Z'], ['godswill-uwah', '2022-08-31T01:59:37.027493Z'], ['fluffy9', '2022-08-26T05:07:19.162987Z']]"
https://gitcoin.co/issue/29151,ARK-Builders,ARK-Rate,"[['someone120', '2022-08-19T12:05:32.830939Z']]"
https://gitcoin.co/issue/29146,hoprnet,derp,"[['en0c-026', '2022-07-18T18:00:19.863250Z']]"
https://gitcoin.co/issue/29145,hoprnet,hopr-community,"[['menezesphill', '2022-09-02T14:23:53.015521Z']]"
https://gitcoin.co/issue/29143,Algomint,Algorand-MultiSig,"[['pcharlesme', '2022-08-22T08:50:03.723107Z'], ['nabetse00', '2022-08-20T13:55:24.252973Z'], ['strandgeek', '2022-08-17T05:25:03.943992Z'], ['amiable-syed', '2022-08-13T22:04:12.217166Z']]"
https://gitcoin.co/issue/29142,tinymanorg,open-source-verifier,"[['mul53', '2022-08-22T21:06:46.022413Z'], ['ubinix-warun', '2022-08-22T18:13:18.457608Z'], ['avalias', '2022-08-20T18:34:47.512055Z'], ['cryptofervid', '2022-08-20T11:31:28.046659Z'], ['almoloo', '2022-08-15T05:20:56.717898Z'], ['mark-ruddy', '2022-08-13T08:20:48.411270Z'], ['tee-py', '2022-08-12T20:49:08.254796Z'], ['mawut0r', '2022-08-11T03:47:26.523903Z']]"
https://gitcoin.co/issue/29136,Folks-Finance,folks-finance-js-sdk,"[['onyedikachi-david', '2022-08-23T03:39:52.225357Z'], ['asolpshinning', '2022-08-23T01:58:12.910376Z']]"
https://gitcoin.co/issue/29135,algorandfoundation,grow-algorand,"[['gagordon1', '2022-08-22T17:44:49Z'], ['hieple7985', '2022-08-23T03:59:09.576674Z'], ['tokensforhumanity', '2022-08-22T20:30:01.449885Z'], ['ikalonji', '2022-08-22T20:19:44.426683Z'], ['hunterdaoer', '2022-08-22T14:54:16.120055Z'], ['0xogulcan', '2022-08-22T11:46:03.095013Z'], ['pcharlesme', '2022-08-22T08:42:20.130106Z'], ['gconnect', '2022-08-21T22:55:20.945444Z'], ['nwakaku', '2022-08-21T21:48:39.637612Z'], ['lorenzopolidori', '2022-08-21T21:33:39.146034Z'], ['aorumbayev', '2022-08-21T21:00:34.534543Z'], ['thaddavis', '2022-08-21T02:21:28.179178Z'], ['nwakakukaks', '2022-08-20T18:18:37.679432Z'], ['elborracho420', '2022-08-20T16:59:30.104256Z'], ['algotables', '2022-08-20T02:32:13.539311Z'], ['chiscal', '2022-08-19T19:20:33.253467Z'], ['vidhyanandcs', '2022-08-17T07:49:52.587875Z'], ['airsho', '2022-08-17T02:20:57.410286Z'], ['hunterdaoclub', '2022-08-05T08:20:44.882356Z'], ['mdmudassir0143', '2022-08-02T05:55:17.243473Z'], ['gregtrifan', '2022-07-28T11:56:08.406881Z'], ['palmfinanceio', '2022-07-26T08:20:37.736956Z'], ['obiajulum', '2022-07-20T20:06:22.513952Z']]"
https://gitcoin.co/issue/29134,algorandfoundation,grow-algorand,"[['wander1ust', '2022-08-22T23:59:38.388125Z'], ['ibk170503', '2022-08-22T23:12:24.150908Z'], ['blessyebin', '2022-08-22T22:37:17.572509Z'], ['hugo0', '2022-08-22T22:02:32.310325Z'], ['knrdrbn', '2022-08-22T21:46:33.915411Z'], ['zenithlel', '2022-08-22T21:07:08.682772Z'], ['w3ave', '2022-08-22T21:02:39.297818Z'], ['tokensforhumanity', '2022-08-22T20:35:49.746157Z'], ['ray-blue', '2022-08-22T20:21:04.855789Z'], ['krrsna37', '2022-08-22T18:02:27.659874Z'], ['akbarpublik34', '2022-08-22T11:21:37.508873Z'], ['pcharlesme', '2022-08-22T09:19:12.854401Z'], ['nwakaku', '2022-08-20T21:14:15.623886Z'], ['nwakakukaks', '2022-08-20T18:15:54.376121Z'], ['zahracolt', '2022-08-20T07:43:07.485175Z'], ['khafidprayoga', '2022-08-02T07:15:32.015465Z']]"
https://gitcoin.co/issue/29133,algorandfoundation,grow-algorand,"[['ikalonji', '2022-08-22T20:22:19.225954Z'], ['matifalcone', '2022-08-22T07:28:35.740387Z'], ['freddyblockchain', '2022-08-21T19:27:01.571793Z'], ['hathoriel', '2022-08-13T18:23:11.672764Z'], ['jupiterxiaoxiaoyu', '2022-08-13T16:39:02.925945Z'], ['mawut0r', '2022-08-08T16:56:39.609444Z']]"
https://gitcoin.co/issue/29131,algorandfoundation,grow-algorand,"[['andykamin3', '2022-08-22T23:27:28.470894Z'], ['asolpshinning', '2022-08-21T19:42:04.048980Z']]"
https://gitcoin.co/issue/29130,algorandfoundation,grow-algorand,"[['waylad', '2022-08-23T00:02:12.850207Z'], ['strandgeek', '2022-08-22T22:19:39.382926Z'], ['sam2much96', '2022-08-21T06:52:18.591075Z']]"
https://gitcoin.co/issue/29123,algorandfoundation,grow-algorand,"[['raymond2338', '2022-08-23T00:00:18.156756Z'], ['pcharlesme', '2022-08-22T09:00:29.906837Z']]"
https://gitcoin.co/issue/29117,iExecBlockchainComputing,iexec-apps,"[['0xdavincicode', '2022-09-06T16:18:17Z']]"
https://gitcoin.co/issue/29116,iExecBlockchainComputing,iexec-apps,"[['waterdrop01', '2022-09-06T18:20:34Z']]"
https://gitcoin.co/issue/29113,iExecBlockchainComputing,iexec-apps,"[['boyin0x', '2022-09-29T06:31:45.682784Z']]"
https://gitcoin.co/issue/29112,iExecBlockchainComputing,iexec-apps,"[['jbekkink', '2022-10-18T15:32:04.142415Z']]"
https://gitcoin.co/issue/29111,iExecBlockchainComputing,iexec-apps,"[['jbekkink', '2022-09-02T08:25:53.460830Z']]"
https://gitcoin.co/issue/29109,iExecBlockchainComputing,iexec-apps,"[['crypt0cane', '2022-09-06T14:39:41.139519Z']]"
https://gitcoin.co/issue/29084,ARK-Builders,arklib-android,"[['nagato-chan', '2022-07-13T12:12:48.243084Z']]"
https://gitcoin.co/issue/29079,ARK-Builders,ARK-Globe,"[['shubertmunthali', '2022-08-30T19:47:47Z']]"
https://gitcoin.co/issue/29078,ARK-Builders,ARK-Memo,"[['shubertmunthali', '2022-09-18T17:33:36Z'], ['prorokeskobar1', '2022-07-09T08:47:39.040425Z']]"
https://gitcoin.co/issue/29069,hashgraph,hedera-docs,"[['iammincii', '2022-07-18T07:47:42Z'], ['henricow', '2022-07-18T07:05:51.445579Z'], ['h1xten', '2022-07-17T14:10:20.208065Z'], ['waylad', '2022-07-16T23:59:16.232586Z'], ['nescampos', '2022-07-14T14:31:38.278738Z']]"
https://gitcoin.co/issue/29066,status-im,status-mobile,"[['ibrkhalil', '2022-07-05T08:54:04.886461Z']]"
https://gitcoin.co/issue/29064,status-im,status-mobile,"[['rende11', '2022-07-05T10:21:42.658909Z']]"
https://gitcoin.co/issue/29022,AlgoWorldNFT,algoworld-swapper,"[['leetdev', '2022-06-24T12:11:06Z']]"
https://gitcoin.co/issue/29019,ipfs-and-filecoin,hackathons-bounties,"[['sagar133', '2022-07-17T22:23:26Z'], ['shepherliu', '2022-07-15T10:43:40Z'], ['aviral10x', '2022-07-18T07:21:34Z'], ['strandgeek', '2022-07-16T04:19:32Z'], ['rahulbansal123', '2022-07-18T07:58:14Z'], ['kirillr-sibirski', '2022-07-18T07:52:46.926334Z'], ['sambitsargam', '2022-07-18T07:50:36.785622Z'], ['neha351-ui', '2022-07-18T07:25:14.581193Z'], ['dev-blockchain', '2022-07-17T19:22:17.850979Z'], ['masaun', '2022-07-17T15:04:14.365856Z'], ['nwakakukaks', '2022-07-17T08:27:17.315057Z'], ['vporton', '2022-06-27T12:17:22.644115Z']]"
https://gitcoin.co/issue/29018,fluencelabs,Sustainable-Blockchain-Hackathon-2022,[]
https://gitcoin.co/issue/29016,hoprnet,hoprnet,"[['adharasi', '2022-07-01T12:50:11.216889Z']]"
https://gitcoin.co/issue/29015,ipfs-and-filecoin,hackathons-bounties,"[['bhndt', '2022-07-02T13:32:10.238238Z']]"
https://gitcoin.co/issue/29014,ipfs-and-filecoin,hackathons-bounties,"[['sladecek', '2022-07-13T17:48:22.632034Z']]"
https://gitcoin.co/issue/29013,ipfs-and-filecoin,hackathons-bounties,"[['kimzyfame', '2022-07-16T22:58:07.331317Z'], ['faithful1ofall', '2022-06-24T10:49:07.237333Z']]"
https://gitcoin.co/issue/29012,ipfs-and-filecoin,hackathons-bounties,"[['iammincii', '2022-07-18T07:49:42.876441Z'], ['bhndt', '2022-07-17T04:54:32.051107Z']]"
https://gitcoin.co/issue/29009,ipfs-and-filecoin,hackathons-bounties,"[['kelvinpraises', '2022-07-18T07:59:57Z'], ['rahulbansal123', '2022-07-18T07:59:14Z'], ['nwakakukaks', '2022-07-17T08:17:07Z'], ['lisztcoin', '2022-07-17T09:48:59Z'], ['franfran20', '2022-07-16T22:16:48Z'], ['iammincii', '2022-07-18T07:45:47Z'], ['kirillr-sibirski', '2022-07-18T07:52:56Z'], ['rafared', '2022-07-17T14:48:01Z'], ['shepherliu', '2022-07-13T14:45:38Z'], ['ari4325', '2022-07-17T11:15:19Z'], ['billzhengc', '2022-07-18T07:56:59Z'], ['cryptotwilight', '2022-07-18T07:48:29Z'], ['serhatakar', '2022-07-18T07:57:45.607199Z'], ['sambitsargam', '2022-07-18T07:53:54.917121Z'], ['ayocodes', '2022-07-18T07:29:33.434796Z'], ['aviral10x', '2022-07-18T07:24:54.211282Z'], ['nwakaku', '2022-07-13T09:32:43Z'], ['prabalparihar', '2022-07-18T06:00:49.154795Z'], ['gconnect', '2022-07-17T19:19:59.486673Z'], ['dev-blockchain', '2022-07-17T19:05:08.904763Z'], ['claytonmooney', '2022-07-17T03:25:31.759155Z'], ['zedonboy', '2022-07-17T01:25:01.674283Z'], ['shashanka2a', '2022-07-16T09:29:49.326932Z'], ['strandgeek', '2022-07-16T04:15:20.435090Z'], ['holyaustin', '2022-07-15T21:10:27.905858Z'], ['strawberrychocolatefudge', '2022-07-14T13:51:38.255802Z'], ['sathninduk', '2022-07-14T10:05:51.571956Z'], ['faithful1ofall', '2022-06-23T19:16:17.423778Z']]"
https://gitcoin.co/issue/28988,ARK-Builders,ARK-Shelf-Desktop,"[['nagato-chan', '2022-06-18T03:07:49.550661Z']]"
https://gitcoin.co/issue/28980,hoprnet,myne-chat,"[['szczebel1995', '2022-07-29T00:07:23.447703Z']]"
https://gitcoin.co/issue/28979,hoprnet,hoprnet,"[['boyin0x', '2022-07-06T17:56:55.661899Z']]"
https://gitcoin.co/issue/28977,hoprnet,hoprnet,"[['smariko', '2022-06-23T14:20:39.568387Z']]"
https://gitcoin.co/issue/28965,unstoppabledomains,gitcoin-bounties,"[['laurenkumar', '2022-06-27T20:10:29Z'], ['shepherliu', '2022-06-27T21:54:18Z'], ['stefan1612', '2022-06-27T23:34:53Z'], ['soheil555', '2022-06-28T09:06:13Z'], ['nma100', '2022-06-28T18:28:45Z'], ['daniirix', '2022-06-29T20:51:07Z'], ['gconnect', '2022-06-29T23:37:50.223071Z'], ['free2ride19', '2022-06-27T22:50:52.974765Z'], ['spiritupbro', '2022-06-27T22:37:20.395849Z'], ['joc-rgb', '2022-06-14T03:52:32.862477Z'], ['soptq', '2022-06-08T11:24:02.324909Z']]"
https://gitcoin.co/issue/28957,covalenthq,covalent-gitcoin-bounties,"[['pratikbhangire123', '2022-06-29T19:34:56Z'], ['ikalonji', '2022-06-20T08:44:45Z'], ['heypran', '2022-06-27T05:37:36Z'], ['h1xten', '2022-06-26T19:29:06Z'], ['grabblies', '2022-06-29T17:32:12Z'], ['2187nick', '2022-06-27T20:46:05Z'], ['zappingmadnnes', '2022-06-29T23:43:20Z'], ['soheil555', '2022-06-28T09:53:43Z'], ['shepherliu', '2022-06-19T08:25:56Z'], ['rahulbansal123', '2022-06-29T22:01:06Z'], ['lucasespinosa28', '2022-06-28T12:35:36Z'], ['engrgord', '2022-06-29T03:00:39Z'], ['charlie85270', '2022-06-27T12:51:00Z'], ['zerquix18', '2022-06-27T19:07:37Z'], ['jpswelch', '2022-06-29T23:45:34.261315Z'], ['gconnect', '2022-06-29T23:39:38.218937Z'], ['ademidun', '2022-06-29T22:27:39.996091Z'], ['rolic-hub', '2022-06-29T22:17:04.694370Z'], ['mum33n', '2022-06-29T20:31:41.758775Z'], ['adinagiulia', '2022-06-29T20:05:54.268269Z'], ['aquarules', '2022-06-29T19:49:06.390527Z'], ['aujingx', '2022-06-29T18:33:06.119517Z'], ['drivenpol', '2022-06-29T16:26:12.814252Z'], ['vanshgehlot', '2022-06-28T22:11:33.667592Z'], ['mpoulhazan', '2022-06-28T20:26:56.634518Z'], ['ahsan-ehtesham', '2022-06-28T17:57:42.942228Z'], ['nma100', '2022-06-27T10:07:14.613049Z'], ['stefan1612', '2022-06-26T15:40:57.094865Z'], ['sanket-kogekar', '2022-06-26T10:11:00.435485Z'], ['0xpr0f', '2022-06-23T18:49:04.644421Z'], ['laurenkumar', '2022-06-22T19:43:45.963384Z'], ['gitcoincode', '2022-06-14T13:29:08.391721Z'], ['joc-rgb', '2022-06-14T03:59:29.414385Z']]"
https://gitcoin.co/issue/28952,oasisprotocol,community,"[['leon-do', '2022-06-22T16:36:25Z'], ['agurodriguez', '2022-06-29T21:37:37.057474Z'], ['pavanxs', '2022-06-29T21:22:09.936657Z'], ['brianspha', '2022-06-29T20:18:13.099384Z'], ['therealbryanho', '2022-06-29T19:03:59.742229Z'], ['holps-7', '2022-06-29T18:56:31.822690Z'], ['catcatm200', '2022-06-29T18:39:46.774573Z'], ['lychees', '2022-06-29T18:23:34.568813Z'], ['aristotle000', '2022-06-28T19:15:16.648977Z'], ['fakeboom', '2022-06-28T18:44:49.122300Z'], ['adi99', '2022-06-28T18:23:53.251452Z'], ['free2ride19', '2022-06-27T21:13:36.847508Z'], ['petacreepers23', '2022-06-15T19:30:25.584287Z']]"
https://gitcoin.co/issue/28951,Zilliqa,Zilliqa,"[['aaronbading', '2022-06-28T16:01:36Z'], ['tralkan', '2022-06-29T20:55:59Z'], ['matevzklancar', '2022-06-28T12:40:19Z'], ['zappingmadnnes', '2022-06-29T23:57:11.408337Z'], ['majin29', '2022-06-29T20:56:01.210885Z'], ['en0c-026', '2022-06-28T15:24:05.459157Z'], ['strandgeek', '2022-06-28T11:08:10.085755Z'], ['crimson-med', '2022-06-28T10:08:20.346075Z'], ['oxyful', '2022-06-27T13:50:45.423487Z'], ['laurenkumar', '2022-06-22T20:11:47.774695Z']]"
https://gitcoin.co/issue/28947,ARK-Builders,arklib-android,"[['nagato-chan', '2022-06-05T11:51:33Z']]"
https://gitcoin.co/issue/28946,ARK-Builders,arklib,"[['nagato-chan', '2022-06-05T11:38:14Z']]"
https://gitcoin.co/issue/28944,vitelabs,bounties,"[['joc-rgb', '2022-06-29T01:10:24Z'], ['soptq', '2022-06-28T03:12:50Z'], ['shepherliu', '2022-06-28T03:08:11Z'], ['franz101', '2022-06-29T21:35:23.334010Z'], ['faithful1ofall', '2022-06-23T19:25:44.837455Z']]"
https://gitcoin.co/issue/28943,vitelabs,bounties,"[['haqqaa', '2022-06-29T21:31:39Z'], ['tnrdd', '2022-06-29T20:34:42Z'], ['777rob', '2022-06-29T23:52:57.543315Z']]"
https://gitcoin.co/issue/28942,vitelabs,bounties,"[['fgfm999', '2022-06-29T18:10:44Z']]"
https://gitcoin.co/issue/28939,hoprnet,hoprnet,"[['boyin0x', '2022-08-29T23:09:29.281012Z']]"
https://gitcoin.co/issue/28938,hoprnet,hoprnet,"[['menezesphill', '2022-06-08T05:37:50.168569Z']]"
https://gitcoin.co/issue/28937,ARK-Builders,ARK-Shelf-Desktop,"[['nagato-chan', '2022-06-03T13:36:25Z']]"
https://gitcoin.co/issue/28934,mmmgtc,bounties,"[['iamjvck', '2022-06-16T14:24:06Z'], ['l-kh', '2022-06-19T21:14:27.916653Z'], ['shockingblack', '2022-06-19T16:23:28.144078Z'], ['tauhoo', '2022-06-19T13:24:59.517179Z'], ['mridulpancholi', '2022-06-18T18:37:35.851249Z'], ['linapear', '2022-06-18T04:24:39.657059Z'], ['bleyle823', '2022-06-17T14:35:13.883788Z'], ['wahyu243', '2022-06-17T12:18:26.297606Z'], ['riyasoganii', '2022-06-16T22:23:45.375081Z'], ['code-emm', '2022-06-16T02:44:36.908073Z'], ['ify01', '2022-06-14T23:53:04.380668Z']]"
https://gitcoin.co/issue/28924,fairDataSociety,bounties,[]
https://gitcoin.co/issue/28920,tezos-contrib,gitcoin-bounties,"[['jim-toth', '2022-06-26T04:03:27Z'], ['ivan-tigan', '2022-06-26T01:46:45Z'], ['waylad', '2022-06-26T00:22:51.012651Z'], ['en0c-026', '2022-06-25T22:41:05.415455Z'], ['sladecek', '2022-06-25T12:03:45.240996Z'], ['aimingqi', '2022-06-24T17:19:16.871158Z'], ['flyinglimao', '2022-06-23T19:16:24.172942Z'], ['bild96', '2022-06-17T18:08:43.915737Z'], ['thehated1', '2022-06-17T17:44:47.760712Z']]"
https://gitcoin.co/issue/28919,tezos-contrib,gitcoin-bounties,"[['waylad', '2022-06-26T00:19:31Z'], ['i3games', '2022-06-26T02:41:34Z'], ['ivan-tigan', '2022-06-26T01:52:30.724197Z'], ['kirillr-sibirski', '2022-06-26T00:19:12.837302Z'], ['faithful1ofall', '2022-06-24T10:43:18.296216Z']]"
https://gitcoin.co/issue/28918,tezos-contrib,gitcoin-bounties,"[['ubinix-warun', '2022-06-25T21:08:02Z'], ['strandgeek', '2022-06-24T04:45:15Z'], ['dreitser', '2022-06-26T04:33:03.800350Z'], ['sb-saksham', '2022-06-25T21:26:57.268769Z'], ['vivekascoder', '2022-06-25T19:09:58.741757Z'], ['hieple7985', '2022-06-25T12:01:17.978277Z']]"
https://gitcoin.co/issue/28917,tezos-contrib,gitcoin-bounties,"[['i-t-c-r-w', '2022-06-25T23:31:31Z'], ['friend-forest', '2022-06-20T20:11:43Z'], ['marcusboyds', '2022-06-26T04:58:52Z'], ['pomcon42', '2022-06-26T04:19:29.076143Z'], ['pdotall', '2022-06-26T02:33:45.500411Z'], ['singulart', '2022-06-25T19:51:39.952863Z'], ['lisztcoin', '2022-06-25T18:23:31.016707Z'], ['mc-blox', '2022-06-25T15:19:23.404846Z'], ['cryptotwilight', '2022-06-25T11:56:55.809063Z'], ['sthwnd', '2022-06-24T17:43:39.365638Z'], ['binderl', '2022-06-24T12:35:59.009606Z'], ['gitcoincode', '2022-06-24T08:57:50.859679Z'], ['nwakakukaks', '2022-06-23T10:00:35Z'], ['ishaaqziyan', '2022-06-22T16:23:01.159246Z'], ['drew7wonders', '2022-06-17T09:23:50.115244Z']]"
https://gitcoin.co/issue/28916,tezos-contrib,gitcoin-bounties,"[['mc-blox', '2022-06-25T15:23:33Z'], ['joenisbett', '2022-06-25T20:39:24Z'], ['adedamolaxl', '2022-06-26T04:43:08.724345Z'], ['pomcon42', '2022-06-25T23:38:24.860239Z'], ['rahulbansal123', '2022-06-25T22:19:22.390611Z'], ['ibk170503', '2022-06-25T22:14:13.061537Z'], ['ayocodes', '2022-06-25T22:01:33.732414Z'], ['nwakaku', '2022-06-25T13:01:59.578528Z'], ['nwakakukaks', '2022-06-23T10:27:51.622159Z'], ['gitcoincode', '2022-06-14T13:48:20.859912Z'], ['tozawashinzo', '2022-06-13T10:54:27.234289Z'], ['drew7wonders', '2022-05-30T11:34:09.801950Z']]"
https://gitcoin.co/issue/28902,hoprnet,hopr-community,"[['eliaxie', '2022-06-11T09:12:53.380394Z']]"
https://gitcoin.co/issue/28899,abridged,collabland-dev,"[['archenetwork', '2022-06-01T18:26:22Z']]"
https://gitcoin.co/issue/28898,abridged,collabland-dev,[]
https://gitcoin.co/issue/28896,ceramicnetwork,.github,"[['kelvinpraises', '2022-05-31T16:00:14Z'], ['kristian-zf', '2022-05-31T15:05:26.007657Z'], ['soheil555', '2022-05-31T11:41:02.154103Z'], ['carlbarrdahl', '2022-05-30T06:37:31.137503Z']]"
https://gitcoin.co/issue/28893,NaturalSelectionLabs,gitcoin,"[['gooong', '2022-05-31T15:42:15Z'], ['shuajj', '2022-05-31T09:52:58.723527Z'], ['harryhong', '2022-05-31T15:36:53.100698Z'], ['stamp9', '2022-05-31T15:58:34.580586Z'], ['tonyfung99', '2022-05-31T15:56:18.232824Z'], ['kristian-zf', '2022-05-31T14:58:44.417130Z'], ['dangoz', '2022-05-31T14:47:00.677539Z'], ['bisi-dev', '2022-05-31T13:45:31.101852Z'], ['maadhav', '2022-05-31T12:54:02.897644Z'], ['maiyaweee', '2022-05-31T11:45:40.420240Z'], ['descartes100', '2022-05-30T14:40:14.192680Z'], ['zerquix18', '2022-05-30T13:42:42.308570Z'], ['cacijiang', '2022-05-29T18:29:23.064072Z'], ['yayashuxue', '2022-05-28T23:28:03.985582Z'], ['sleekbobby1011', '2022-05-27T21:37:38.523583Z']]"
https://gitcoin.co/issue/28892,xmtp-labs,ethshanghai-2022,"[['nfttopbest', '2022-05-31T15:28:59Z'], ['devyeshtandon', '2022-06-01T06:57:30.799519Z'], ['top-kraken', '2022-06-01T02:49:15.002078Z'], ['tonyfung99', '2022-05-31T15:58:44.143273Z'], ['shuajj', '2022-05-31T10:16:57.896531Z'], ['descartes100', '2022-05-31T09:45:24.936561Z'], ['georgefane', '2022-05-27T07:49:33.557595Z']]"
https://gitcoin.co/issue/28891,daqnext,meson-docs,"[['jim-toth', '2022-05-31T15:25:26Z'], ['nfttopbest', '2022-05-31T15:35:46.309193Z'], ['sleekbobby1011', '2022-05-30T18:45:51.434589Z']]"
https://gitcoin.co/issue/28890,NextDotID,proof_server,"[['codegueas', '2022-05-31T15:53:23.799053Z'], ['zengjiajun0623', '2022-05-31T15:35:49.027647Z'], ['kristian-zf', '2022-05-31T15:18:03.747805Z'], ['gooong', '2022-05-31T15:15:56.955712Z'], ['theysua', '2022-05-31T07:45:49.562698Z'], ['blackrabbit944', '2022-05-29T05:06:15.418699Z'], ['sleekbobby1011', '2022-05-27T14:46:53.776964Z']]"
